solution_id,method,f1_total_cost_USD,f2_one_minus_recall,f3_latency_seconds,f4_traffic_disruption_hours,f5_carbon_emissions_kgCO2e_year,f6_system_reliability_inverse_MTBF,g1,g2,g3,g4,g5,detection_recall,system_MTBF_hours,is_feasible,time_seconds,sensor,algorithm,weight_id
446,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
447,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
448,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
449,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
450,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
451,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
452,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
453,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
454,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
455,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
456,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
457,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
458,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
459,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
460,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
461,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
462,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
463,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
464,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
465,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
466,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
467,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
468,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
469,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
470,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
471,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
472,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
473,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
474,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
475,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
476,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
477,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
478,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
479,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
480,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
481,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
482,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
483,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
484,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
485,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
486,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
487,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
488,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
489,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
490,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
491,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
492,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
493,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
494,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
495,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
496,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
497,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
498,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
499,WeightedSumNSGA2Baseline,231041.20879120877,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9768958.79120879,-299996.34708,-48500.0,0.99,49999.99999999999,True,3.8350958824157715,FOS_Basic_FBG,DL_AttentionUNet_Crack,4
