solution_id,method,f1_total_cost_USD,f2_one_minus_recall,f3_latency_seconds,f4_traffic_disruption_hours,f5_carbon_emissions_kgCO2e_year,f6_system_reliability_inverse_MTBF,g1,g2,g3,g4,g5,detection_recall,system_MTBF_hours,is_feasible,time_seconds,sensor,algorithm
0,RandomSearchUniformBaseline,3152777.7777777775,0.4149999999999999,4060.0,200.0,91.323,0.00016666666666666666,3560.0,0.014999999999999902,-6847222.222222222,-299908.677,-4500.0,0.5850000000000001,6000.0,False,0.023166894912719727,UAV_Professional_Camera,Traditional_Otsu_Enhanced
1,RandomSearchUniformBaseline,9424807.692307692,0.15400000000000003,30060.0,10.0,730.584,4e-05,29560.0,-0.246,-575192.307692308,-299269.416,-23500.0,0.846,24999.999999999996,False,0.023166894912719727,MMS_ZF_Profiler9020C,DL_YOLOv7_Standard
2,RandomSearchUniformBaseline,3414075.630252101,0.127,50060.0,200.0,73.05839999999999,6.666666666666667e-05,49560.0,-0.273,-6585924.3697478995,-299926.9416,-13500.0,0.873,15000.0,False,0.023166894912719727,Handheld_Creaform_Go,DL_YOLOv8_SOTA
3,RandomSearchUniformBaseline,4002184.2105263155,0.010000000000000009,5060.0,10.0,91.323,4e-05,4560.0,-0.39,-5997815.7894736845,-299908.677,-23500.0,0.99,24999.999999999996,False,0.023166894912719727,Camera_Basler_ace2Pro,DL_YOLOv8_SOTA
4,RandomSearchUniformBaseline,5692821.0116731515,0.19899999999999995,9060.0,10.0,116.89344,0.00010526315789473685,8560.0,-0.20100000000000007,-4307178.9883268485,-299883.10656,-8000.0,0.801,9500.0,False,0.023166894912719727,UAV_YellowScan_Vx20,ML_XGBoost_Tuned
5,RandomSearchUniformBaseline,5727623.762376238,0.244,9060.0,10.0,116.89344,0.00010526315789473685,8560.0,-0.15600000000000003,-4272376.237623762,-299883.10656,-8000.0,0.756,9500.0,False,0.023166894912719727,UAV_YellowScan_Vx20,DL_MaskRCNN_ResNet50
6,RandomSearchUniformBaseline,731004.6728971963,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9268995.327102805,-299926.9416,-4500.0,0.99,6000.0,True,0.023166894912719727,Vehicle_Accelerometer_Pro,DL_YOLOv7_Standard
7,RandomSearchUniformBaseline,7556775.147928994,0.20799999999999996,19060.0,10.0,438.3504,3.846153846153846e-05,18560.0,-0.19200000000000006,-2443224.852071006,-299561.6496,-24500.0,0.792,26000.0,False,0.023166894912719727,MMS_Trimble_MX50,ML_RandomForest_Fast
8,RandomSearchUniformBaseline,4537325.5813953485,0.03199999999999992,4060.0,10.0,109.5876,5e-05,3560.0,-0.3680000000000001,-5462674.4186046515,-299890.4124,-18500.0,0.9680000000000001,20000.0,False,0.023166894912719727,Camera_FLIR_A700,ML_RandomForest_Fast
9,RandomSearchUniformBaseline,3016641.337386018,0.18999999999999995,50060.0,200.0,73.05839999999999,6.666666666666667e-05,49560.0,-0.21000000000000008,-6983358.662613982,-299926.9416,-13500.0,0.81,15000.0,False,0.023166894912719727,Handheld_Creaform_Go,DL_YOLOv5s_Optimized
10,RandomSearchUniformBaseline,8354225.352112677,0.010000000000000009,22560.0,10.0,547.938,3.571428571428572e-05,22060.0,-0.39,-1645774.647887323,-299452.062,-26500.0,0.99,27999.999999999996,False,0.023166894912719727,MMS_Leica_TRK300,DL_AttentionUNet_Crack
11,RandomSearchUniformBaseline,7362492.581602373,0.127,19060.0,10.0,438.3504,3.846153846153846e-05,18560.0,-0.273,-2637507.418397627,-299561.6496,-24500.0,0.873,26000.0,False,0.023166894912719727,MMS_Trimble_MX50,DL_YOLOv8_SOTA
12,RandomSearchUniformBaseline,657543.8596491227,0.18999999999999995,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.21000000000000008,-9342456.140350878,-299926.9416,-4500.0,0.81,6000.0,True,0.023166894912719727,Vehicle_Accelerometer_Pro,DL_YOLOv5s_Optimized
13,RandomSearchUniformBaseline,631707.9207920793,0.2519999999999999,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.14800000000000013,-9368292.079207921,-299926.9416,-4500.0,0.7480000000000001,6000.0,True,0.023166894912719727,Vehicle_Accelerometer_Pro,Traditional_Canny_Optimized
14,RandomSearchUniformBaseline,10452103.96039604,0.020999999999999908,26060.0,10.0,657.5255999999999,3.3333333333333335e-05,25560.0,-0.3790000000000001,452103.96039604023,-299342.4744,-28500.0,0.9790000000000001,30000.0,False,0.023166894912719727,MMS_Riegl_VMX2HA,ML_SVM_Optimized
15,RandomSearchUniformBaseline,4310117.647058823,0.18999999999999995,5060.0,10.0,91.323,4e-05,4560.0,-0.21000000000000008,-5689882.352941177,-299908.677,-23500.0,0.81,24999.999999999996,False,0.023166894912719727,Camera_Basler_ace2Pro,DL_YOLOv5s_Optimized
16,RandomSearchUniformBaseline,4919781.0218978105,0.22599999999999998,7560.0,10.0,292.23359999999997,5e-05,7060.0,-0.17400000000000004,-5080218.9781021895,-299707.7664,-18500.0,0.774,20000.0,False,0.023166894912719727,MMS_Basic_Camera,DL_RetinaNet_Focal
17,RandomSearchUniformBaseline,10527978.056426331,0.010000000000000009,26060.0,10.0,657.5255999999999,3.3333333333333335e-05,25560.0,-0.39,527978.0564263314,-299342.4744,-28500.0,0.99,30000.0,False,0.023166894912719727,MMS_Riegl_VMX2HA,DL_YOLOv7_Standard
18,RandomSearchUniformBaseline,1376666.6666666665,0.3879999999999999,65.0,200.0,18.264599999999998,1.6666666666666667e-05,-435.0,-0.012000000000000122,-8623333.333333334,-299981.7354,-58500.0,0.6120000000000001,60000.0,True,0.023166894912719727,FOS_Luna_ODiSI,Traditional_Canny_Optimized
19,RandomSearchUniformBaseline,714827.5862068965,0.235,310.0,10.0,54.7938,0.00025,-190.0,-0.16500000000000004,-9285172.413793104,-299945.2062,-2500.0,0.765,4000.0,True,0.023166894912719727,Vehicle_Smartphone_System,DL_FasterRCNN_FPN
20,RandomSearchUniformBaseline,4545288.461538461,0.262,7560.0,200.0,109.5876,0.00011111111111111112,7060.0,-0.138,-5454711.538461539,-299890.4124,-7500.0,0.738,9000.0,False,0.023166894912719727,UAV_ROCK_R3Pro,DL_MobileNetV3_Edge
21,RandomSearchUniformBaseline,4830515.4639175255,0.235,7560.0,10.0,292.23359999999997,5e-05,7060.0,-0.16500000000000004,-5169484.5360824745,-299707.7664,-18500.0,0.765,20000.0,False,0.023166894912719727,MMS_Basic_Camera,DL_FasterRCNN_FPN
22,RandomSearchUniformBaseline,1735855.421686747,0.17199999999999993,2560.0,200.0,54.7938,0.0002,2060.0,-0.2280000000000001,-8264144.578313253,-299945.2062,-3500.0,0.8280000000000001,5000.0,False,0.023166894912719727,UAV_Basic_Photogrammetry,DL_YOLOv8_Nano
23,RandomSearchUniformBaseline,1781905.6603773586,0.244,2560.0,200.0,54.7938,0.0002,2060.0,-0.15600000000000003,-8218094.339622641,-299945.2062,-3500.0,0.756,5000.0,False,0.023166894912719727,UAV_Basic_Photogrammetry,DL_MaskRCNN_ResNet50
24,RandomSearchUniformBaseline,9262459.677419355,0.07599999999999996,30060.0,10.0,730.584,4e-05,29560.0,-0.32400000000000007,-737540.3225806449,-299269.416,-23500.0,0.924,24999.999999999996,False,0.023166894912719727,MMS_ZF_Profiler9020C,DL_MaskRCNN_ResNet50
25,RandomSearchUniformBaseline,4896118.421052631,0.22599999999999998,7560.0,10.0,292.23359999999997,5e-05,7060.0,-0.17400000000000004,-5103881.578947369,-299707.7664,-18500.0,0.774,20000.0,False,0.023166894912719727,MMS_Basic_Camera,DL_RetinaNet_Focal
26,RandomSearchUniformBaseline,1807645.2100840337,0.235,6060.0,10.0,91.323,0.000125,5560.0,-0.16500000000000004,-8192354.789915966,-299908.677,-6500.0,0.765,8000.0,False,0.023166894912719727,UAV_DJI_L2,DL_FasterRCNN_FPN
27,RandomSearchUniformBaseline,5658991.416309012,0.244,9060.0,10.0,116.89344,0.00010526315789473685,8560.0,-0.15600000000000003,-4341008.583690988,-299883.10656,-8000.0,0.756,9500.0,False,0.023166894912719727,UAV_YellowScan_Vx20,DL_MaskRCNN_ResNet50
28,RandomSearchUniformBaseline,1823605.5045871558,0.15400000000000003,2560.0,200.0,54.7938,0.0002,2060.0,-0.246,-8176394.495412844,-299945.2062,-3500.0,0.846,5000.0,False,0.023166894912719727,UAV_Basic_Photogrammetry,DL_YOLOv7_Standard
29,RandomSearchUniformBaseline,3312857.1428571427,0.3879999999999999,50060.0,200.0,73.05839999999999,6.666666666666667e-05,49560.0,-0.012000000000000122,-6687142.857142857,-299926.9416,-13500.0,0.6120000000000001,15000.0,False,0.023166894912719727,Handheld_Creaform_Go,Traditional_Canny_Optimized
30,RandomSearchUniformBaseline,3916176.4705882357,0.244,4060.0,200.0,91.323,0.00016666666666666666,3560.0,-0.15600000000000003,-6083823.529411765,-299908.677,-4500.0,0.756,6000.0,False,0.023166894912719727,UAV_Professional_Camera,DL_MaskRCNN_ResNet50
31,RandomSearchUniformBaseline,3521428.571428572,0.43299999999999994,50060.0,200.0,73.05839999999999,6.666666666666667e-05,49560.0,0.03299999999999992,-6478571.428571428,-299926.9416,-13500.0,0.5670000000000001,15000.0,False,0.023166894912719727,Handheld_Creaform_Go,Traditional_Morphology
32,RandomSearchUniformBaseline,832151.1627906978,0.43299999999999994,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,0.03299999999999992,-9167848.837209303,-299926.9416,-4500.0,0.5670000000000001,6000.0,False,0.023166894912719727,Vehicle_Accelerometer_Pro,Traditional_Morphology
33,RandomSearchUniformBaseline,10615434.782608695,0.19899999999999995,26060.0,10.0,657.5255999999999,3.3333333333333335e-05,25560.0,-0.20100000000000007,615434.7826086953,-299342.4744,-28500.0,0.801,30000.0,False,0.023166894912719727,MMS_Riegl_VMX2HA,ML_XGBoost_Tuned
34,RandomSearchUniformBaseline,4609817.518248175,0.253,4060.0,10.0,109.5876,5e-05,3560.0,-0.14700000000000002,-5390182.481751825,-299890.4124,-18500.0,0.747,20000.0,False,0.023166894912719727,Camera_FLIR_A700,DL_EfficientNet_B0
35,RandomSearchUniformBaseline,3032981.9277108433,0.22599999999999998,50060.0,200.0,73.05839999999999,6.666666666666667e-05,49560.0,-0.17400000000000004,-6967018.072289157,-299926.9416,-13500.0,0.774,15000.0,False,0.023166894912719727,Handheld_Creaform_Go,DL_RetinaNet_Focal
36,RandomSearchUniformBaseline,5986153.846153846,0.235,9060.0,10.0,116.89344,0.00010526315789473685,8560.0,-0.16500000000000004,-4013846.153846154,-299883.10656,-8000.0,0.765,9500.0,False,0.023166894912719727,UAV_YellowScan_Vx20,DL_UNet_Standard
37,RandomSearchUniformBaseline,254692.57950530035,0.19899999999999995,65.0,200.0,3.65292,2e-05,-435.0,-0.20100000000000007,-9745307.4204947,-299996.34708,-48500.0,0.801,49999.99999999999,True,0.023166894912719727,FOS_Basic_FBG,ML_XGBoost_Tuned
38,RandomSearchUniformBaseline,2610714.2857142854,0.16299999999999992,65.0,200.0,18.264599999999998,1.6666666666666667e-05,-435.0,-0.2370000000000001,-7389285.714285715,-299981.7354,-58500.0,0.8370000000000001,60000.0,True,0.023166894912719727,FOS_Luna_ODiSI,Hybrid_CNN_SVM
39,RandomSearchUniformBaseline,5731630.434782608,0.235,9060.0,10.0,116.89344,0.00010526315789473685,8560.0,-0.16500000000000004,-4268369.565217392,-299883.10656,-8000.0,0.765,9500.0,False,0.023166894912719727,UAV_YellowScan_Vx20,DL_FasterRCNN_FPN
40,RandomSearchUniformBaseline,2269125.0,0.262,65.0,200.0,3.65292,2e-05,-435.0,-0.138,-7730875.0,-299996.34708,-48500.0,0.738,49999.99999999999,True,0.023166894912719727,FOS_Basic_FBG,DL_MobileNetV3_Edge
41,RandomSearchUniformBaseline,835811.3207547169,0.010000000000000009,65.0,200.0,3.65292,2e-05,-435.0,-0.39,-9164188.679245284,-299996.34708,-48500.0,0.99,49999.99999999999,True,0.023166894912719727,FOS_Basic_FBG,DL_AttentionUNet_Crack
42,RandomSearchUniformBaseline,3622159.090909091,0.17199999999999993,50060.0,200.0,73.05839999999999,6.666666666666667e-05,49560.0,-0.2280000000000001,-6377840.909090909,-299926.9416,-13500.0,0.8280000000000001,15000.0,False,0.023166894912719727,Handheld_Creaform_Go,DL_YOLOv8_Nano
43,RandomSearchUniformBaseline,4693189.655172414,0.010000000000000009,4060.0,10.0,109.5876,5e-05,3560.0,-0.39,-5306810.344827586,-299890.4124,-18500.0,0.99,20000.0,False,0.023166894912719727,Camera_FLIR_A700,DL_YOLOv8_Nano
44,RandomSearchUniformBaseline,1726849.9651567943,0.29799999999999993,6060.0,10.0,91.323,0.000125,5560.0,-0.10200000000000009,-8273150.0348432055,-299908.677,-6500.0,0.7020000000000001,8000.0,False,0.023166894912719727,UAV_DJI_L2,Edge_TinyYOLO_v4
45,RandomSearchUniformBaseline,468750.0,0.3879999999999999,310.0,10.0,54.7938,0.00025,-190.0,-0.012000000000000122,-9531250.0,-299945.2062,-2500.0,0.6120000000000001,4000.0,True,0.023166894912719727,Vehicle_Smartphone_System,Traditional_Canny_Optimized
46,RandomSearchUniformBaseline,4535217.391304348,0.4149999999999999,7560.0,200.0,109.5876,0.00011111111111111112,7060.0,0.014999999999999902,-5464782.608695652,-299890.4124,-7500.0,0.5850000000000001,9000.0,False,0.023166894912719727,UAV_ROCK_R3Pro,Traditional_Otsu_Enhanced
47,RandomSearchUniformBaseline,3085743.8016528925,0.253,4060.0,200.0,91.323,0.00016666666666666666,3560.0,-0.14700000000000002,-6914256.1983471075,-299908.677,-4500.0,0.747,6000.0,False,0.023166894912719727,UAV_Professional_Camera,DL_EfficientNet_B0
48,RandomSearchUniformBaseline,3129508.1967213117,0.253,4060.0,200.0,91.323,0.00016666666666666666,3560.0,-0.14700000000000002,-6870491.803278688,-299908.677,-4500.0,0.747,6000.0,False,0.023166894912719727,UAV_Professional_Camera,DL_EfficientNet_B0
49,RandomSearchUniformBaseline,458563.2911392405,0.18999999999999995,65.0,200.0,3.65292,2e-05,-435.0,-0.21000000000000008,-9541436.708860759,-299996.34708,-48500.0,0.81,49999.99999999999,True,0.023166894912719727,FOS_Basic_FBG,DL_YOLOv5s_Optimized
50,RandomSearchUniformBaseline,9083064.516129032,0.010000000000000009,22560.0,10.0,547.938,3.571428571428572e-05,22060.0,-0.39,-916935.4838709682,-299452.062,-26500.0,0.99,27999.999999999996,False,0.023166894912719727,MMS_Leica_TRK300,Hybrid_CNN_SVM
51,RandomSearchUniformBaseline,1543103.896103896,0.19899999999999995,2560.0,200.0,54.7938,0.0002,2060.0,-0.20100000000000007,-8456896.103896104,-299945.2062,-3500.0,0.801,5000.0,False,0.023166894912719727,UAV_Basic_Photogrammetry,ML_XGBoost_Tuned
52,RandomSearchUniformBaseline,8901923.076923078,0.20799999999999996,22560.0,10.0,547.938,3.571428571428572e-05,22060.0,-0.19200000000000006,-1098076.923076922,-299452.062,-26500.0,0.792,27999.999999999996,False,0.023166894912719727,MMS_Leica_TRK300,DL_SAM_Detectron2
53,RandomSearchUniformBaseline,4755344.036697248,0.235,7560.0,10.0,292.23359999999997,5e-05,7060.0,-0.16500000000000004,-5244655.963302752,-299707.7664,-18500.0,0.765,20000.0,False,0.023166894912719727,MMS_Basic_Camera,DL_UNet_Standard
54,RandomSearchUniformBaseline,1778808.034188034,0.18999999999999995,6060.0,10.0,91.323,0.000125,5560.0,-0.21000000000000008,-8221191.965811966,-299908.677,-6500.0,0.81,8000.0,False,0.023166894912719727,UAV_DJI_L2,DL_YOLOv5s_Optimized
55,RandomSearchUniformBaseline,5626287.313432835,0.03199999999999992,9060.0,10.0,116.89344,0.00010526315789473685,8560.0,-0.3680000000000001,-4373712.686567165,-299883.10656,-8000.0,0.9680000000000001,9500.0,False,0.023166894912719727,UAV_YellowScan_Vx20,ML_RandomForest_Fast
56,RandomSearchUniformBaseline,3025778.5467128027,0.30699999999999994,4060.0,200.0,91.323,0.00016666666666666666,3560.0,-0.09300000000000008,-6974221.453287197,-299908.677,-4500.0,0.6930000000000001,6000.0,False,0.023166894912719727,UAV_Professional_Camera,Traditional_Morphology
57,RandomSearchUniformBaseline,10572403.846153844,0.235,26060.0,10.0,657.5255999999999,3.3333333333333335e-05,25560.0,-0.16500000000000004,572403.8461538441,-299342.4744,-28500.0,0.765,30000.0,False,0.023166894912719727,MMS_Riegl_VMX2HA,DL_FasterRCNN_FPN
58,RandomSearchUniformBaseline,3060829.95951417,0.16299999999999992,4060.0,200.0,91.323,0.00016666666666666666,3560.0,-0.2370000000000001,-6939170.04048583,-299908.677,-4500.0,0.8370000000000001,6000.0,False,0.023166894912719727,UAV_Professional_Camera,Hybrid_CNN_SVM
59,RandomSearchUniformBaseline,1896171.7241379311,0.15400000000000003,6060.0,10.0,91.323,0.000125,5560.0,-0.246,-8103828.275862069,-299908.677,-6500.0,0.846,8000.0,False,0.023166894912719727,UAV_DJI_L2,DL_YOLOv7_Standard
60,RandomSearchUniformBaseline,1910000.0,0.06499999999999995,2560.0,200.0,54.7938,0.0002,2060.0,-0.3350000000000001,-8090000.0,-299945.2062,-3500.0,0.935,5000.0,False,0.023166894912719727,UAV_Basic_Photogrammetry,DL_UNet_Standard
61,RandomSearchUniformBaseline,651486.4864864865,0.253,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.14700000000000002,-9348513.513513513,-299926.9416,-4500.0,0.747,6000.0,True,0.023166894912719727,Vehicle_Accelerometer_Pro,DL_EfficientNet_B0
62,RandomSearchUniformBaseline,2242585.11627907,0.20799999999999996,6060.0,10.0,91.323,0.000125,5560.0,-0.19200000000000006,-7757414.883720931,-299908.677,-6500.0,0.792,8000.0,False,0.023166894912719727,UAV_DJI_L2,ML_RandomForest_Fast
63,RandomSearchUniformBaseline,4474326.018808777,0.29799999999999993,7560.0,200.0,109.5876,0.00011111111111111112,7060.0,-0.10200000000000009,-5525673.981191223,-299890.4124,-7500.0,0.7020000000000001,9000.0,False,0.023166894912719727,UAV_ROCK_R3Pro,Edge_TinyYOLO_v4
64,RandomSearchUniformBaseline,4611689.895470384,0.20799999999999996,7560.0,200.0,109.5876,0.00011111111111111112,7060.0,-0.19200000000000006,-5388310.104529616,-299890.4124,-7500.0,0.792,9000.0,False,0.023166894912719727,UAV_ROCK_R3Pro,ML_RandomForest_Fast
65,RandomSearchUniformBaseline,890000.0,0.010000000000000009,65.0,200.0,18.264599999999998,1.6666666666666667e-05,-435.0,-0.39,-9110000.0,-299981.7354,-58500.0,0.99,60000.0,True,0.023166894912719727,FOS_Luna_ODiSI,DL_YOLOv5s_Optimized
66,RandomSearchUniformBaseline,1976276.3157894737,0.235,2560.0,200.0,54.7938,0.0002,2060.0,-0.16500000000000004,-8023723.684210526,-299945.2062,-3500.0,0.765,5000.0,False,0.023166894912719727,UAV_Basic_Photogrammetry,DL_UNet_Standard
67,RandomSearchUniformBaseline,4543955.696202531,0.244,7560.0,200.0,109.5876,0.00011111111111111112,7060.0,-0.15600000000000003,-5456044.303797469,-299890.4124,-7500.0,0.756,9000.0,False,0.023166894912719727,UAV_ROCK_R3Pro,DL_MaskRCNN_ResNet50
68,RandomSearchUniformBaseline,8302500.0,0.010000000000000009,9060.0,10.0,116.89344,0.00010526315789473685,8560.0,-0.39,-1697500.0,-299883.10656,-8000.0,0.99,9500.0,False,0.023166894912719727,UAV_YellowScan_Vx20,DL_YOLOv7_Standard
69,RandomSearchUniformBaseline,8224225.663716814,0.07599999999999996,22560.0,10.0,547.938,3.571428571428572e-05,22060.0,-0.32400000000000007,-1775774.3362831865,-299452.062,-26500.0,0.924,27999.999999999996,False,0.023166894912719727,MMS_Leica_TRK300,DL_MaskRCNN_ResNet50
70,RandomSearchUniformBaseline,1942967.7419354839,0.16299999999999992,2560.0,200.0,54.7938,0.0002,2060.0,-0.2370000000000001,-8057032.258064516,-299945.2062,-3500.0,0.8370000000000001,5000.0,False,0.023166894912719727,UAV_Basic_Photogrammetry,Hybrid_CNN_SVM
71,RandomSearchUniformBaseline,9202516.55629139,0.253,30060.0,10.0,730.584,4e-05,29560.0,-0.14700000000000002,-797483.4437086098,-299269.416,-23500.0,0.747,24999.999999999996,False,0.023166894912719727,MMS_ZF_Profiler9020C,DL_EfficientNet_B0
72,RandomSearchUniformBaseline,4490694.444444444,0.010000000000000009,7560.0,200.0,109.5876,0.00011111111111111112,7060.0,-0.39,-5509305.555555556,-299890.4124,-7500.0,0.99,9000.0,False,0.023166894912719727,UAV_ROCK_R3Pro,Hybrid_CNN_SVM
73,RandomSearchUniformBaseline,808838.0281690141,0.010000000000000009,160.0,10.0,73.05839999999999,0.00016666666666666666,-340.0,-0.39,-9191161.971830986,-299926.9416,-4500.0,0.99,6000.0,True,0.023166894912719727,Vehicle_Accelerometer_Pro,DL_AttentionUNet_Crack
74,RandomSearchUniformBaseline,4517704.918032787,0.17199999999999993,4060.0,10.0,109.5876,5e-05,3560.0,-0.2280000000000001,-5482295.081967213,-299890.4124,-18500.0,0.8280000000000001,20000.0,False,0.023166894912719727,Camera_FLIR_A700,DL_YOLOv8_Nano
75,RandomSearchUniformBaseline,1854764.927536232,0.09799999999999998,6060.0,10.0,91.323,0.000125,5560.0,-0.30200000000000005,-8145235.072463768,-299908.677,-6500.0,0.902,8000.0,False,0.023166894912719727,UAV_DJI_L2,DL_MobileNetV3_Edge
76,RandomSearchUniformBaseline,3292187.5,0.16299999999999992,4060.0,200.0,91.323,0.00016666666666666666,3560.0,-0.2370000000000001,-6707812.5,-299908.677,-4500.0,0.8370000000000001,6000.0,False,0.023166894912719727,UAV_Professional_Camera,Hybrid_CNN_SVM
77,RandomSearchUniformBaseline,6959765.625,0.16299999999999992,10060.0,10.0,127.85220000000001,0.0001,9560.0,-0.2370000000000001,-3040234.375,-299872.1478,-8500.0,0.8370000000000001,10000.0,False,0.023166894912719727,UAV_Riegl_miniVUX3,DL_AttentionUNet_Crack
78,RandomSearchUniformBaseline,4849783.783783783,0.43299999999999994,5060.0,10.0,91.323,4e-05,4560.0,0.03299999999999992,-5150216.216216217,-299908.677,-23500.0,0.5670000000000001,24999.999999999996,False,0.023166894912719727,Camera_Basler_ace2Pro,Traditional_Morphology
79,RandomSearchUniformBaseline,679952.8301886793,0.08699999999999997,65.0,200.0,18.264599999999998,1.6666666666666667e-05,-435.0,-0.31300000000000006,-9320047.169811321,-299981.7354,-58500.0,0.913,60000.0,True,0.023166894912719727,FOS_Luna_ODiSI,DL_EfficientNet_B0
80,RandomSearchUniformBaseline,4989072.580645161,0.16299999999999992,7560.0,10.0,292.23359999999997,5e-05,7060.0,-0.2370000000000001,-5010927.419354839,-299707.7664,-18500.0,0.8370000000000001,20000.0,False,0.023166894912719727,MMS_Basic_Camera,DL_AttentionUNet_Crack
81,RandomSearchUniformBaseline,3288157.8947368423,0.05399999999999994,50060.0,200.0,73.05839999999999,6.666666666666667e-05,49560.0,-0.3460000000000001,-6711842.105263158,-299926.9416,-13500.0,0.9460000000000001,15000.0,False,0.023166894912719727,Handheld_Creaform_Go,DL_RetinaNet_Focal
82,RandomSearchUniformBaseline,1802750.699088146,0.127,6060.0,10.0,91.323,0.000125,5560.0,-0.273,-8197249.300911854,-299908.677,-6500.0,0.873,8000.0,False,0.023166894912719727,UAV_DJI_L2,DL_YOLOv8_SOTA
83,RandomSearchUniformBaseline,3165909.0909090913,0.244,50060.0,200.0,73.05839999999999,6.666666666666667e-05,49560.0,-0.15600000000000003,-6834090.909090908,-299926.9416,-13500.0,0.756,15000.0,False,0.023166894912719727,Handheld_Creaform_Go,DL_MaskRCNN_ResNet50
84,RandomSearchUniformBaseline,4545904.255319149,0.1419999999999999,4060.0,10.0,109.5876,5e-05,3560.0,-0.2580000000000001,-5454095.744680851,-299890.4124,-18500.0,0.8580000000000001,20000.0,False,0.023166894912719727,Camera_FLIR_A700,Edge_TinyYOLO_v4
85,RandomSearchUniformBaseline,829166.6666666665,0.07599999999999996,65.0,200.0,18.264599999999998,1.6666666666666667e-05,-435.0,-0.32400000000000007,-9170833.333333334,-299981.7354,-58500.0,0.924,60000.0,True,0.023166894912719727,FOS_Luna_ODiSI,DL_MaskRCNN_ResNet50
86,RandomSearchUniformBaseline,6994770.3180212015,0.3879999999999999,10060.0,10.0,127.85220000000001,0.0001,9560.0,-0.012000000000000122,-3005229.6819787985,-299872.1478,-8500.0,0.6120000000000001,10000.0,False,0.023166894912719727,UAV_Riegl_miniVUX3,Traditional_Canny_Optimized
87,RandomSearchUniformBaseline,1196250.0,0.20799999999999996,310.0,10.0,54.7938,0.00025,-190.0,-0.19200000000000006,-8803750.0,-299945.2062,-2500.0,0.792,4000.0,True,0.023166894912719727,Vehicle_Smartphone_System,ML_RandomForest_Fast
88,RandomSearchUniformBaseline,487886.59793814435,0.07599999999999996,310.0,10.0,54.7938,0.00025,-190.0,-0.32400000000000007,-9512113.402061855,-299945.2062,-2500.0,0.924,4000.0,True,0.023166894912719727,Vehicle_Smartphone_System,DL_MaskRCNN_ResNet50
89,RandomSearchUniformBaseline,600517.2413793104,0.127,65.0,200.0,18.264599999999998,1.6666666666666667e-05,-435.0,-0.273,-9399482.75862069,-299981.7354,-58500.0,0.873,60000.0,True,0.023166894912719727,FOS_Luna_ODiSI,DL_YOLOv8_SOTA
90,RandomSearchUniformBaseline,8044130.434782608,0.20799999999999996,19060.0,10.0,438.3504,3.846153846153846e-05,18560.0,-0.19200000000000006,-1955869.5652173916,-299561.6496,-24500.0,0.792,26000.0,False,0.023166894912719727,MMS_Trimble_MX50,DL_SAM_Detectron2
91,RandomSearchUniformBaseline,8350000.0,0.08699999999999997,22560.0,10.0,547.938,3.571428571428572e-05,22060.0,-0.31300000000000006,-1650000.0,-299452.062,-26500.0,0.913,27999.999999999996,False,0.023166894912719727,MMS_Leica_TRK300,DL_EfficientNet_B0
92,RandomSearchUniformBaseline,8305870.165745856,0.19899999999999995,22560.0,10.0,547.938,3.571428571428572e-05,22060.0,-0.20100000000000007,-1694129.8342541438,-299452.062,-26500.0,0.801,27999.999999999996,False,0.023166894912719727,MMS_Leica_TRK300,ML_XGBoost_Tuned
93,RandomSearchUniformBaseline,457703.9274924471,0.08699999999999997,310.0,10.0,54.7938,0.00025,-190.0,-0.31300000000000006,-9542296.072507553,-299945.2062,-2500.0,0.913,4000.0,True,0.023166894912719727,Vehicle_Smartphone_System,DL_EfficientNet_B0
94,RandomSearchUniformBaseline,8786250.0,0.20799999999999996,7560.0,10.0,292.23359999999997,5e-05,7060.0,-0.19200000000000006,-1213750.0,-299707.7664,-18500.0,0.792,20000.0,False,0.023166894912719727,MMS_Basic_Camera,ML_RandomForest_Fast
95,RandomSearchUniformBaseline,4506768.292682927,0.15400000000000003,7560.0,200.0,109.5876,0.00011111111111111112,7060.0,-0.246,-5493231.707317073,-299890.4124,-7500.0,0.846,9000.0,False,0.023166894912719727,UAV_ROCK_R3Pro,DL_YOLOv7_Standard
96,RandomSearchUniformBaseline,9467500.0,0.18999999999999995,30060.0,10.0,730.584,4e-05,29560.0,-0.21000000000000008,-532500.0,-299269.416,-23500.0,0.81,24999.999999999996,False,0.023166894912719727,MMS_ZF_Profiler9020C,DL_YOLOv5s_Optimized
97,RandomSearchUniformBaseline,6992932.960893855,0.17199999999999993,10060.0,10.0,127.85220000000001,0.0001,9560.0,-0.2280000000000001,-3007067.0391061446,-299872.1478,-8500.0,0.8280000000000001,10000.0,False,0.023166894912719727,UAV_Riegl_miniVUX3,DL_YOLOv8_Nano
98,RandomSearchUniformBaseline,7549000.0,0.03199999999999992,19060.0,10.0,438.3504,3.846153846153846e-05,18560.0,-0.3680000000000001,-2451000.0,-299561.6496,-24500.0,0.9680000000000001,26000.0,False,0.023166894912719727,MMS_Trimble_MX50,DL_SAM_Detectron2
